code,sampling_date,local_path
38982480,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/38982480_2015-06-25.csv
38982634,2015-07-01,../embeddings/output/store_location_test_script_lucas_toc/38982634_2015-07-01.csv
38983092,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/38983092_2015-07-17.csv
39002340,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/39002340_2015-06-13.csv
39002440,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/39002440_2015-06-28.csv
39002614,2015-07-29,../embeddings/output/store_location_test_script_lucas_toc/39002614_2015-07-29.csv
39002980,2015-09-21,../embeddings/output/store_location_test_script_lucas_toc/39002980_2015-09-21.csv
39022590,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/39022590_2015-05-25.csv
39062686,2015-09-06,../embeddings/output/store_location_test_script_lucas_toc/39062686_2015-09-06.csv
39082546,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/39082546_2015-05-23.csv
39082600,2015-07-20,../embeddings/output/store_location_test_script_lucas_toc/39082600_2015-07-20.csv
39082636,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/39082636_2015-06-27.csv
39082654,2015-06-13,../embeddings/output/store_location_test_script_lucas_toc/39082654_2015-06-13.csv
39082982,2015-09-24,../embeddings/output/store_location_test_script_lucas_toc/39082982_2015-09-24.csv
39083090,2015-08-20,../embeddings/output/store_location_test_script_lucas_toc/39083090_2015-08-20.csv
39122320,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/39122320_2015-07-16.csv
39122978,2015-09-22,../embeddings/output/store_location_test_script_lucas_toc/39122978_2015-09-22.csv
39123108,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/39123108_2015-08-21.csv
39162360,2015-08-22,../embeddings/output/store_location_test_script_lucas_toc/39162360_2015-08-22.csv
39162684,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/39162684_2015-08-23.csv
39182350,2015-08-24,../embeddings/output/store_location_test_script_lucas_toc/39182350_2015-08-24.csv
39183118,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/39183118_2015-08-21.csv
39202282,2015-05-03,../embeddings/output/store_location_test_script_lucas_toc/39202282_2015-05-03.csv
39202464,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/39202464_2015-06-29.csv
39222348,2015-08-24,../embeddings/output/store_location_test_script_lucas_toc/39222348_2015-08-24.csv
39222708,2015-08-07,../embeddings/output/store_location_test_script_lucas_toc/39222708_2015-08-07.csv
39222982,2015-09-22,../embeddings/output/store_location_test_script_lucas_toc/39222982_2015-09-22.csv
39242836,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/39242836_2015-07-12.csv
39242962,2015-09-20,../embeddings/output/store_location_test_script_lucas_toc/39242962_2015-09-20.csv
39262942,2015-08-30,../embeddings/output/store_location_test_script_lucas_toc/39262942_2015-08-30.csv
39262964,2015-09-20,../embeddings/output/store_location_test_script_lucas_toc/39262964_2015-09-20.csv
39303122,2015-08-22,../embeddings/output/store_location_test_script_lucas_toc/39303122_2015-08-22.csv
39322368,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/39322368_2015-07-05.csv
39342306,2015-08-24,../embeddings/output/store_location_test_script_lucas_toc/39342306_2015-08-24.csv
39342594,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/39342594_2015-05-22.csv
39342598,2015-05-21,../embeddings/output/store_location_test_script_lucas_toc/39342598_2015-05-21.csv
39362394,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/39362394_2015-07-09.csv
39362596,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/39362596_2015-05-24.csv
39382558,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/39382558_2015-05-30.csv
39382810,2015-07-13,../embeddings/output/store_location_test_script_lucas_toc/39382810_2015-07-13.csv
39382972,2015-09-13,../embeddings/output/store_location_test_script_lucas_toc/39382972_2015-09-13.csv
39402960,2015-09-13,../embeddings/output/store_location_test_script_lucas_toc/39402960_2015-09-13.csv
39422650,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/39422650_2015-07-04.csv
39442388,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/39442388_2015-07-09.csv
39442442,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/39442442_2015-05-22.csv
39442970,2015-09-13,../embeddings/output/store_location_test_script_lucas_toc/39442970_2015-09-13.csv
39443132,2015-08-24,../embeddings/output/store_location_test_script_lucas_toc/39443132_2015-08-24.csv
39462542,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/39462542_2015-06-07.csv
39462794,2015-09-18,../embeddings/output/store_location_test_script_lucas_toc/39462794_2015-09-18.csv
39482622,2015-05-16,../embeddings/output/store_location_test_script_lucas_toc/39482622_2015-05-16.csv
39502512,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/39502512_2015-07-04.csv
39522304,2015-05-03,../embeddings/output/store_location_test_script_lucas_toc/39522304_2015-05-03.csv
39522936,2015-09-03,../embeddings/output/store_location_test_script_lucas_toc/39522936_2015-09-03.csv
39542764,2015-09-25,../embeddings/output/store_location_test_script_lucas_toc/39542764_2015-09-25.csv
39543124,2015-08-25,../embeddings/output/store_location_test_script_lucas_toc/39543124_2015-08-25.csv
39562320,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/39562320_2015-08-23.csv
39563112,2015-08-16,../embeddings/output/store_location_test_script_lucas_toc/39563112_2015-08-16.csv
39582456,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/39582456_2015-07-23.csv
39582636,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/39582636_2015-07-12.csv
39583216,2015-05-15,../embeddings/output/store_location_test_script_lucas_toc/39583216_2015-05-15.csv
39602314,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/39602314_2015-06-11.csv
39622388,2015-05-21,../embeddings/output/store_location_test_script_lucas_toc/39622388_2015-05-21.csv
39622492,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/39622492_2015-06-12.csv
39622528,2015-07-06,../embeddings/output/store_location_test_script_lucas_toc/39622528_2015-07-06.csv
39642470,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/39642470_2015-06-22.csv
39642578,2015-06-26,../embeddings/output/store_location_test_script_lucas_toc/39642578_2015-06-26.csv
39662932,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/39662932_2015-05-31.csv
39662942,2015-06-01,../embeddings/output/store_location_test_script_lucas_toc/39662942_2015-06-01.csv
39662968,2015-09-12,../embeddings/output/store_location_test_script_lucas_toc/39662968_2015-09-12.csv
39663018,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/39663018_2015-06-05.csv
39682512,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/39682512_2015-07-04.csv
39702634,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/39702634_2015-05-22.csv
39702750,2015-10-08,../embeddings/output/store_location_test_script_lucas_toc/39702750_2015-10-08.csv
39722556,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/39722556_2015-06-18.csv
39722592,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/39722592_2015-06-06.csv
39722602,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/39722602_2015-06-06.csv
39742536,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/39742536_2015-06-14.csv
39742788,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/39742788_2015-05-23.csv
39743098,2015-08-11,../embeddings/output/store_location_test_script_lucas_toc/39743098_2015-08-11.csv
39743134,2015-08-31,../embeddings/output/store_location_test_script_lucas_toc/39743134_2015-08-31.csv
39762892,2015-06-19,../embeddings/output/store_location_test_script_lucas_toc/39762892_2015-06-19.csv
39782470,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/39782470_2015-07-09.csv
39782516,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/39782516_2015-06-14.csv
39782614,2015-05-16,../embeddings/output/store_location_test_script_lucas_toc/39782614_2015-05-16.csv
39783128,2015-09-12,../embeddings/output/store_location_test_script_lucas_toc/39783128_2015-09-12.csv
39783196,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/39783196_2015-06-14.csv
39802484,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/39802484_2015-07-16.csv
39802646,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/39802646_2015-05-23.csv
39802682,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/39802682_2015-05-31.csv
39803096,2015-08-11,../embeddings/output/store_location_test_script_lucas_toc/39803096_2015-08-11.csv
39803204,2015-05-14,../embeddings/output/store_location_test_script_lucas_toc/39803204_2015-05-14.csv
39822452,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/39822452_2015-07-09.csv
39842492,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/39842492_2015-07-16.csv
39842528,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/39842528_2015-07-09.csv
39882450,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/39882450_2015-07-10.csv
39882486,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/39882486_2015-07-16.csv
39882558,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/39882558_2015-06-18.csv
39882756,2015-10-01,../embeddings/output/store_location_test_script_lucas_toc/39882756_2015-10-01.csv
39883092,2015-09-01,../embeddings/output/store_location_test_script_lucas_toc/39883092_2015-09-01.csv
39883120,2015-09-16,../embeddings/output/store_location_test_script_lucas_toc/39883120_2015-09-16.csv
39902632,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/39902632_2015-06-07.csv
39903096,2015-09-01,../embeddings/output/store_location_test_script_lucas_toc/39903096_2015-09-01.csv
39903190,2015-07-12,../embeddings/output/store_location_test_script_lucas_toc/39903190_2015-07-12.csv
39922770,2015-09-28,../embeddings/output/store_location_test_script_lucas_toc/39922770_2015-09-28.csv
39962440,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/39962440_2015-05-22.csv
39962570,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/39962570_2015-06-27.csv
39963136,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/39963136_2015-08-14.csv
39982712,2015-07-25,../embeddings/output/store_location_test_script_lucas_toc/39982712_2015-07-25.csv
39982762,2015-10-01,../embeddings/output/store_location_test_script_lucas_toc/39982762_2015-10-01.csv
39982790,2015-09-16,../embeddings/output/store_location_test_script_lucas_toc/39982790_2015-09-16.csv
39982916,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/39982916_2015-06-05.csv
40002632,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/40002632_2015-06-12.csv
40002938,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/40002938_2015-06-14.csv
40022388,2015-06-17,../embeddings/output/store_location_test_script_lucas_toc/40022388_2015-06-17.csv
40022690,2015-07-19,../embeddings/output/store_location_test_script_lucas_toc/40022690_2015-07-19.csv
40023184,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/40023184_2015-07-11.csv
40043010,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/40043010_2015-07-18.csv
40062390,2015-06-17,../embeddings/output/store_location_test_script_lucas_toc/40062390_2015-06-17.csv
40062886,2015-05-27,../embeddings/output/store_location_test_script_lucas_toc/40062886_2015-05-27.csv
40063210,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/40063210_2015-07-16.csv
40082416,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/40082416_2015-06-18.csv
40082614,2015-06-20,../embeddings/output/store_location_test_script_lucas_toc/40082614_2015-06-20.csv
40082884,2015-05-27,../embeddings/output/store_location_test_script_lucas_toc/40082884_2015-05-27.csv
40102530,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/40102530_2015-06-29.csv
40102644,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/40102644_2015-07-11.csv
40102680,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/40102680_2015-07-18.csv
40102752,2015-07-29,../embeddings/output/store_location_test_script_lucas_toc/40102752_2015-07-29.csv
40122798,2015-07-02,../embeddings/output/store_location_test_script_lucas_toc/40122798_2015-07-02.csv
40142552,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/40142552_2015-07-05.csv
40142776,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/40142776_2015-06-28.csv
40162496,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/40162496_2015-06-06.csv
40162700,2015-08-03,../embeddings/output/store_location_test_script_lucas_toc/40162700_2015-08-03.csv
40162726,2015-07-27,../embeddings/output/store_location_test_script_lucas_toc/40162726_2015-07-27.csv
40162784,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/40162784_2015-06-29.csv
40163006,2015-09-12,../embeddings/output/store_location_test_script_lucas_toc/40163006_2015-09-12.csv
40163140,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/40163140_2015-05-25.csv
40182638,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/40182638_2015-07-09.csv
40202392,2015-06-14,../embeddings/output/store_location_test_script_lucas_toc/40202392_2015-06-14.csv
40202554,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/40202554_2015-07-05.csv
40202910,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/40202910_2015-06-06.csv
40203238,2015-06-24,../embeddings/output/store_location_test_script_lucas_toc/40203238_2015-06-24.csv
40222800,2015-07-04,../embeddings/output/store_location_test_script_lucas_toc/40222800_2015-07-04.csv
40243138,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/40243138_2015-05-29.csv
40243210,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/40243210_2015-07-17.csv
40262560,2015-07-05,../embeddings/output/store_location_test_script_lucas_toc/40262560_2015-07-05.csv
40262704,2015-08-03,../embeddings/output/store_location_test_script_lucas_toc/40262704_2015-08-03.csv
40263330,2015-09-04,../embeddings/output/store_location_test_script_lucas_toc/40263330_2015-09-04.csv
40282972,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/40282972_2015-08-21.csv
40283004,2015-09-11,../embeddings/output/store_location_test_script_lucas_toc/40283004_2015-09-11.csv
40302366,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/40302366_2015-06-12.csv
40302370,2015-06-12,../embeddings/output/store_location_test_script_lucas_toc/40302370_2015-06-12.csv
40303258,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/40303258_2015-06-11.csv
40322650,2015-08-05,../embeddings/output/store_location_test_script_lucas_toc/40322650_2015-08-05.csv
40322818,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/40322818_2015-05-22.csv
40342510,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40342510_2015-05-24.csv
40342820,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/40342820_2015-05-22.csv
40363052,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/40363052_2015-07-11.csv
40382762,2015-07-30,../embeddings/output/store_location_test_script_lucas_toc/40382762_2015-07-30.csv
40382968,2015-07-06,../embeddings/output/store_location_test_script_lucas_toc/40382968_2015-07-06.csv
40382996,2015-08-29,../embeddings/output/store_location_test_script_lucas_toc/40382996_2015-08-29.csv
40383036,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/40383036_2015-07-10.csv
40383310,2015-08-23,../embeddings/output/store_location_test_script_lucas_toc/40383310_2015-08-23.csv
40402524,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/40402524_2015-05-29.csv
40442638,2015-08-07,../embeddings/output/store_location_test_script_lucas_toc/40442638_2015-08-07.csv
40442866,2015-06-24,../embeddings/output/store_location_test_script_lucas_toc/40442866_2015-06-24.csv
40442880,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/40442880_2015-05-23.csv
40462680,2015-08-01,../embeddings/output/store_location_test_script_lucas_toc/40462680_2015-08-01.csv
40462792,2015-06-29,../embeddings/output/store_location_test_script_lucas_toc/40462792_2015-06-29.csv
40482780,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/40482780_2015-07-23.csv
40502692,2015-07-27,../embeddings/output/store_location_test_script_lucas_toc/40502692_2015-07-27.csv
40502908,2015-06-26,../embeddings/output/store_location_test_script_lucas_toc/40502908_2015-06-26.csv
40503298,2015-08-06,../embeddings/output/store_location_test_script_lucas_toc/40503298_2015-08-06.csv
40522492,2015-05-18,../embeddings/output/store_location_test_script_lucas_toc/40522492_2015-05-18.csv
40522906,2015-06-26,../embeddings/output/store_location_test_script_lucas_toc/40522906_2015-06-26.csv
40523090,2015-07-06,../embeddings/output/store_location_test_script_lucas_toc/40523090_2015-07-06.csv
40523276,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40523276_2015-05-24.csv
40562266,2015-07-14,../embeddings/output/store_location_test_script_lucas_toc/40562266_2015-07-14.csv
40562312,2015-05-23,../embeddings/output/store_location_test_script_lucas_toc/40562312_2015-05-23.csv
40562532,2015-05-18,../embeddings/output/store_location_test_script_lucas_toc/40562532_2015-05-18.csv
40563266,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40563266_2015-05-24.csv
40563284,2015-05-26,../embeddings/output/store_location_test_script_lucas_toc/40563284_2015-05-26.csv
40582782,2015-06-22,../embeddings/output/store_location_test_script_lucas_toc/40582782_2015-06-22.csv
40602678,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/40602678_2015-05-25.csv
40602864,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/40602864_2015-07-16.csv
40622664,2015-07-31,../embeddings/output/store_location_test_script_lucas_toc/40622664_2015-07-31.csv
40622800,2015-07-24,../embeddings/output/store_location_test_script_lucas_toc/40622800_2015-07-24.csv
40622812,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/40622812_2015-06-18.csv
40622908,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/40622908_2015-06-25.csv
40623226,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/40623226_2015-07-16.csv
40623316,2015-08-07,../embeddings/output/store_location_test_script_lucas_toc/40623316_2015-08-07.csv
40642558,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/40642558_2015-06-27.csv
40662730,2015-08-04,../embeddings/output/store_location_test_script_lucas_toc/40662730_2015-08-04.csv
40663302,2015-07-18,../embeddings/output/store_location_test_script_lucas_toc/40663302_2015-07-18.csv
40682920,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/40682920_2015-06-25.csv
40702664,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/40702664_2015-05-25.csv
40702780,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/40702780_2015-07-23.csv
40702802,2015-07-24,../embeddings/output/store_location_test_script_lucas_toc/40702802_2015-07-24.csv
40723226,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40723226_2015-05-24.csv
40742708,2015-07-23,../embeddings/output/store_location_test_script_lucas_toc/40742708_2015-07-23.csv
40743266,2015-07-13,../embeddings/output/store_location_test_script_lucas_toc/40743266_2015-07-13.csv
40743284,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/40743284_2015-05-29.csv
40782846,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/40782846_2015-05-28.csv
40783020,2015-07-11,../embeddings/output/store_location_test_script_lucas_toc/40783020_2015-07-11.csv
40803286,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40803286_2015-05-24.csv
40822860,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/40822860_2015-05-22.csv
40822936,2015-05-16,../embeddings/output/store_location_test_script_lucas_toc/40822936_2015-05-16.csv
40823260,2015-05-30,../embeddings/output/store_location_test_script_lucas_toc/40823260_2015-05-30.csv
40842690,2015-07-25,../embeddings/output/store_location_test_script_lucas_toc/40842690_2015-07-25.csv
40843122,2015-07-10,../embeddings/output/store_location_test_script_lucas_toc/40843122_2015-07-10.csv
40862692,2015-07-25,../embeddings/output/store_location_test_script_lucas_toc/40862692_2015-07-25.csv
40862974,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/40862974_2015-07-17.csv
40882942,2015-05-16,../embeddings/output/store_location_test_script_lucas_toc/40882942_2015-05-16.csv
40882988,2015-06-26,../embeddings/output/store_location_test_script_lucas_toc/40882988_2015-06-26.csv
40883024,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/40883024_2015-05-25.csv
40922712,2015-07-01,../embeddings/output/store_location_test_script_lucas_toc/40922712_2015-07-01.csv
40923018,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/40923018_2015-05-24.csv
40942518,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/40942518_2015-06-06.csv
40942872,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/40942872_2015-06-05.csv
40943358,2015-06-27,../embeddings/output/store_location_test_script_lucas_toc/40943358_2015-06-27.csv
40963290,2015-06-02,../embeddings/output/store_location_test_script_lucas_toc/40963290_2015-06-02.csv
40982506,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/40982506_2015-06-06.csv
40982812,2015-07-24,../embeddings/output/store_location_test_script_lucas_toc/40982812_2015-07-24.csv
41002860,2015-05-31,../embeddings/output/store_location_test_script_lucas_toc/41002860_2015-05-31.csv
41003008,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/41003008_2015-06-28.csv
41003224,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/41003224_2015-06-11.csv
41022528,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/41022528_2015-06-05.csv
41043298,2015-06-05,../embeddings/output/store_location_test_script_lucas_toc/41043298_2015-06-05.csv
41043334,2015-06-23,../embeddings/output/store_location_test_script_lucas_toc/41043334_2015-06-23.csv
41062402,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41062402_2015-05-28.csv
41062772,2015-08-13,../embeddings/output/store_location_test_script_lucas_toc/41062772_2015-08-13.csv
41062784,2015-08-13,../embeddings/output/store_location_test_script_lucas_toc/41062784_2015-08-13.csv
41062870,2015-05-22,../embeddings/output/store_location_test_script_lucas_toc/41062870_2015-05-22.csv
41063212,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/41063212_2015-05-17.csv
41082416,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41082416_2015-05-28.csv
41083226,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/41083226_2015-06-11.csv
41083280,2015-08-31,../embeddings/output/store_location_test_script_lucas_toc/41083280_2015-08-31.csv
41102442,2015-05-10,../embeddings/output/store_location_test_script_lucas_toc/41102442_2015-05-10.csv
41122362,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/41122362_2015-06-16.csv
41122412,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41122412_2015-05-28.csv
41122890,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/41122890_2015-06-08.csv
41122926,2015-06-02,../embeddings/output/store_location_test_script_lucas_toc/41122926_2015-06-02.csv
41182396,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41182396_2015-05-28.csv
41222390,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/41222390_2015-05-29.csv
41222398,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41222398_2015-05-28.csv
41222408,2015-05-28,../embeddings/output/store_location_test_script_lucas_toc/41222408_2015-05-28.csv
41222728,2015-07-08,../embeddings/output/store_location_test_script_lucas_toc/41222728_2015-07-08.csv
41242460,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/41242460_2015-06-28.csv
41242466,2015-06-28,../embeddings/output/store_location_test_script_lucas_toc/41242466_2015-06-28.csv
41242892,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/41242892_2015-06-08.csv
41262404,2015-05-29,../embeddings/output/store_location_test_script_lucas_toc/41262404_2015-05-29.csv
41263244,2015-08-21,../embeddings/output/store_location_test_script_lucas_toc/41263244_2015-08-21.csv
41302362,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/41302362_2015-06-16.csv
41302764,2015-08-15,../embeddings/output/store_location_test_script_lucas_toc/41302764_2015-08-15.csv
41322378,2015-06-18,../embeddings/output/store_location_test_script_lucas_toc/41322378_2015-06-18.csv
41322778,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/41322778_2015-08-14.csv
41342376,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/41342376_2015-06-16.csv
41342398,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41342398_2015-05-24.csv
41342404,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41342404_2015-05-24.csv
41342740,2015-07-08,../embeddings/output/store_location_test_script_lucas_toc/41342740_2015-07-08.csv
41342782,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/41342782_2015-08-14.csv
41342812,2015-07-16,../embeddings/output/store_location_test_script_lucas_toc/41342812_2015-07-16.csv
41342836,2015-07-19,../embeddings/output/store_location_test_script_lucas_toc/41342836_2015-07-19.csv
41362374,2015-06-16,../embeddings/output/store_location_test_script_lucas_toc/41362374_2015-06-16.csv
41362410,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41362410_2015-05-24.csv
41362774,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/41362774_2015-08-14.csv
41382456,2015-05-09,../embeddings/output/store_location_test_script_lucas_toc/41382456_2015-05-09.csv
41382762,2015-08-14,../embeddings/output/store_location_test_script_lucas_toc/41382762_2015-08-14.csv
41382834,2015-07-09,../embeddings/output/store_location_test_script_lucas_toc/41382834_2015-07-09.csv
41383234,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/41383234_2015-05-25.csv
41402848,2015-07-06,../embeddings/output/store_location_test_script_lucas_toc/41402848_2015-07-06.csv
41403316,2015-09-04,../embeddings/output/store_location_test_script_lucas_toc/41403316_2015-09-04.csv
41403376,2015-09-18,../embeddings/output/store_location_test_script_lucas_toc/41403376_2015-09-18.csv
41422376,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/41422376_2015-06-15.csv
41423356,2015-06-11,../embeddings/output/store_location_test_script_lucas_toc/41423356_2015-06-11.csv
41442372,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/41442372_2015-06-15.csv
41442462,2015-06-25,../embeddings/output/store_location_test_script_lucas_toc/41442462_2015-06-25.csv
41442800,2015-07-17,../embeddings/output/store_location_test_script_lucas_toc/41442800_2015-07-17.csv
41462518,2015-06-06,../embeddings/output/store_location_test_script_lucas_toc/41462518_2015-06-06.csv
41462942,2015-06-07,../embeddings/output/store_location_test_script_lucas_toc/41462942_2015-06-07.csv
41482350,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/41482350_2015-06-15.csv
41482416,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/41482416_2015-05-17.csv
41483196,2015-08-27,../embeddings/output/store_location_test_script_lucas_toc/41483196_2015-08-27.csv
41502390,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41502390_2015-05-24.csv
41502436,2015-05-09,../embeddings/output/store_location_test_script_lucas_toc/41502436_2015-05-09.csv
41502948,2015-06-08,../embeddings/output/store_location_test_script_lucas_toc/41502948_2015-06-08.csv
41522376,2015-06-15,../embeddings/output/store_location_test_script_lucas_toc/41522376_2015-06-15.csv
41522386,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41522386_2015-05-24.csv
41522416,2015-05-17,../embeddings/output/store_location_test_script_lucas_toc/41522416_2015-05-17.csv
41522818,2015-07-14,../embeddings/output/store_location_test_script_lucas_toc/41522818_2015-07-14.csv
41523334,2015-05-25,../embeddings/output/store_location_test_script_lucas_toc/41523334_2015-05-25.csv
41543076,2015-05-24,../embeddings/output/store_location_test_script_lucas_toc/41543076_2015-05-24.csv
